id,room_name,room_detail,room_pin,created_at,updated_at,course_id,ratio_score,ratio_grade,point_attr
106,2/6,เลขเทอมหนึ่ง,ad4070,2019-07-12 13:49:02.768719,2019-07-12 20:08:17.109803,89,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""50"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""50"",""type"":""saving"",""childs"":[]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""7"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""6"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",0
108,509,"",2b4548,2019-07-16 00:25:14.71353,2019-07-16 00:25:14.71353,91,,,0
109,1/1,"",c60492,2019-07-18 16:39:32.230647,2019-07-18 16:39:32.230647,92,,,0
110,1/3,"",9ce0db,2019-07-18 16:49:23.714822,2019-07-18 16:49:23.714822,92,,,0
111,1/5,"",a7f763,2019-07-18 16:49:35.933954,2019-07-18 16:49:35.933954,92,,,0
112,1/7,"",ea20d8,2019-07-18 16:49:47.575277,2019-07-18 16:49:47.575277,92,,,0
113,M.4 SCI,"",15d961,2019-07-22 07:45:45.047091,2019-07-22 07:47:36.437357,93,,,0
114,ม.2/3,"",7452c2,2019-07-23 01:35:27.780527,2019-07-23 01:35:27.780527,94,,,0
115,ม.2/4,"",8478d4,2019-07-23 01:35:54.937399,2019-07-23 01:35:54.937399,94,,,0
162,1,"",9c58eb,2019-09-06 07:14:59.351343,2019-09-06 07:14:59.351343,148,,,0
116,ป.1,ป.1 โรงเรียนบ้านทางงอ (ทดสอบระบบ),9f1fb5,2019-09-02 16:08:44.039371,2019-09-03 00:55:18.117175,95,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[{""text"":""สอบปลายภาค/สอบปลายภาค"",""score"":""100"",""id"":113}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""A1-1 Mind map สรุปการอ่าน/อื่นๆ"",""score"":""100"",""id"":112}]}}]}","{""choice"":""3"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""70"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""60"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""2""},{""leftnum"":""50"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""3""},{""leftnum"":""0"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""4""}]}",2
117,ป.6/1,ชั้นเรียนประถมศึกษาปีที่ 6 ห้องที่ 1 ครูประจำชั้น นางอุไร ฉ้วนกลิ่น นายบัชซูดิน มอลอ,d40a59,2019-09-06 06:30:21.179678,2019-09-06 06:30:21.179678,96,,,0
120,อนุบาล  2/2,นักเรียนจำนวน  36  คน,56b1ac,2019-09-06 06:38:20.99505,2019-09-06 07:29:44.066024,121,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""วาดภาพสิ่งที่ตนเองสนใจอยากเรียน/การบ้าน"",""score"":""25"",""id"":117},{""text"":""สร้างสรรค์เห็ดหรรษา/กิจกรรมชั้นเรียน"",""score"":""25"",""id"":183},{""text"":""บันทึกผลการเจริญเติบโตของเห็ด/การบ้าน"",""score"":""50"",""id"":195}]}}]}","{""choice"":""3"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""70"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""60"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""2""},{""leftnum"":""50"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""3""},{""leftnum"":""0"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""4""}]}",3
171,201/102,"",e0680e,2020-08-23 06:59:35.212001,2020-08-23 06:59:35.212001,151,,,0
132,ป.5,จำนวนนักเเรียน 19 คน,4efcf4,2019-09-06 06:38:49.78788,2019-09-06 07:08:08.441704,107,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[{""text"":""สอบปลายภาค/สอบปลายภาค"",""score"":""100"",""id"":172}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""Mind map สรุปการอ่าน/อื่นๆ"",""score"":""50"",""id"":132},{""text"":""ใบงาน คลองห้วยน้ำดำ/อื่นๆ"",""score"":""50"",""id"":159}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
122,ป.4/3,จำนวนนักเรียน 33 คน,b793cb,2019-09-06 06:38:42.874317,2019-09-06 07:08:09.954091,103,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[{""text"":""สอบ/สอบปลายภาค"",""score"":""100"",""id"":173}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""Mind Map การลงพื้นที่ชุมชน/อื่นๆ"",""score"":""50"",""id"":125},{""text"":""ใบงาน my farm/กิจกรรมชั้นเรียน"",""score"":""50"",""id"":155}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
139,ป1/1,จำนวนนักเรียน 20 คน,12d36d,2019-09-06 06:38:57.553207,2019-09-06 07:08:10.324507,106,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""ใบงานที่1/แบบฝึกหัด"",""score"":"""",""id"":176}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""7"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""6"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
128,ป.1,จำนวนนักเรียน 20 คน,cdd14f,2019-09-06 06:38:46.075093,2019-09-06 07:08:11.255699,112,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[{""text"":""สอบปลายภาค/สอบปลายภาค"",""score"":""100"",""id"":177}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""Mind map สรุปการอ่าน/อื่นๆ"",""score"":""50"",""id"":123},{""text"":""ใบงาน My Farm/กิจกรรมชั้นเรียน"",""score"":""50"",""id"":140}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
140,ป.2,จำนวนนักเรียน 15 คน,50fdce,2019-09-06 06:38:58.395964,2019-09-06 07:08:15.356035,104,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[{""text"":""สอบปลายภาค/สอบปลายภาค"",""score"":""100"",""id"":187}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""Mind map สรุปการอ่าน/อื่นๆ"",""score"":""50"",""id"":118},{""text"":""ใบงานmyfarm/กิจกรรมชั้นเรียน"",""score"":""50"",""id"":152}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
130,ป.1,จำนวนนักเรียน  36  คน,889d2b,2019-09-06 06:38:48.043507,2019-09-06 07:08:13.663289,111,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[{""text"":""สอบปลายภาค/สอบปลายภาค"",""score"":"""",""id"":174}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""mind map   สรุปชิ้นงาน/อื่นๆ"",""score"":""50"",""id"":131}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
129,ป.1/1,จำนวนนักเรียน15 คน,cfc345,2019-09-06 06:38:47.564678,2019-09-06 07:08:14.904586,110,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""Mindmap สรุปการอ่าน/อื่นๆ"",""score"":""50"",""id"":133},{""text"":""วาดรูป/กิจกรรมชั้นเรียน"",""score"":""50"",""id"":143}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
145,อนุบาล3/5,จำนวนนักเรียน 34 คน,ab0910,2019-09-06 06:40:16.334042,2019-09-06 07:08:15.315575,117,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[{""text"":""สอบปลายภาค/สอบปลายภาค"",""score"":""100"",""id"":169}]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""mindmap สรุปการลงชุมชน/กิจกรรมกลุ่ม"",""score"":""50"",""id"":130},{""text"":""ใบงาน my farm/การบ้าน"",""score"":""50"",""id"":148}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""85"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""7"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""80"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""6"",""rightoper"":""<"",""rightnum"":""85"",""rightnumindex"":""1""},{""leftnum"":""75"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""2""},{""leftnum"":""70"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""3""},{""leftnum"":""65"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""4""},{""leftnum"":""60"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
123,ป.6,จำนวนนักเรียน 10 คน,81e2db,2019-09-06 06:38:45.549839,2019-09-06 07:19:45.844329,127,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""30"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""70"",""type"":""saving"",""childs"":[]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
150,ม.1,mild map,45c2f4,2019-09-06 06:43:23.972507,2019-09-06 07:30:33.110556,135,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""0"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""100"",""type"":""saving"",""childs"":[{""text"":""สรุปเนื้อหา/แบบฝึกหัด"",""score"":""50"",""id"":128},{""text"":""ทำแบบทดสอบ/แบบฝึกหัด"",""score"":""50"",""id"":165}]}}]}","{""choice"":""3"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""70"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""60"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""2""},{""leftnum"":""50"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""3""},{""leftnum"":""0"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""4""}]}",10
131,ป.4,จำนวนนักเรียน 20  คน,4e3572,2019-09-06 06:38:48.642842,2019-09-06 07:08:19.638573,108,"{""results"":[{""maxscore"":{""text"":""คะแนนสอบ"",""score"":""20"",""type"":""exam"",""childs"":[]}},{""maxscore"":{""text"":""คะแนนเก็บ"",""score"":""80"",""type"":""saving"",""childs"":[{""text"":""mind map สรุปการสำรวจพื้นที่/อื่นๆ"",""score"":""50"",""id"":129},{""text"":""ใบงาน บันทึกข้อมูลสัตว์แยกตามประเภท/อื่นๆ"",""score"":""50"",""id"":161}]}}]}","{""choice"":""4"",""blocks"":[{""leftnum"":""80"",""leftnumindex"":""1"",""leftoper"":""<="",""gtext"":""4"",""rightoper"":""<="",""rightnum"":""100"",""rightnumindex"":""0""},{""leftnum"":""75"",""leftnumindex"":""2"",""leftoper"":""<="",""gtext"":""3.5"",""rightoper"":""<"",""rightnum"":""80"",""rightnumindex"":""1""},{""leftnum"":""70"",""leftnumindex"":""3"",""leftoper"":""<="",""gtext"":""3"",""rightoper"":""<"",""rightnum"":""75"",""rightnumindex"":""2""},{""leftnum"":""65"",""leftnumindex"":""4"",""leftoper"":""<="",""gtext"":""2.5"",""rightoper"":""<"",""rightnum"":""70"",""rightnumindex"":""3""},{""leftnum"":""60"",""leftnumindex"":""5"",""leftoper"":""<="",""gtext"":""2"",""rightoper"":""<"",""rightnum"":""65"",""rightnumindex"":""4""},{""leftnum"":""55"",""leftnumindex"":""6"",""leftoper"":""<="",""gtext"":""1.5"",""rightoper"":""<"",""rightnum"":""60"",""rightnumindex"":""5""},{""leftnum"":""50"",""leftnumindex"":""7"",""leftoper"":""<="",""gtext"":""1"",""rightoper"":""<"",""rightnum"":""55"",""rightnumindex"":""6""},{""leftnum"":""0"",""leftnumindex"":""8"",""leftoper"":""<="",""gtext"":""0"",""rightoper"":""<"",""rightnum"":""50"",""rightnumindex"":""7""}]}",2
